sex,province,education,religion_importance,aboriginal,hh_size,age,vote
(2) Female,(5) Quebec,(9) Bachelor's degree,Not important at all,No,3,50,Liberal
(1) Male,(5) Quebec,(5) Completed secondary / high school,Not very important,No,2,31,NDP
(1) Male,(5) Quebec,(9) Bachelor's degree,Somewhat important,No,2,70,Liberal
(2) Female,(5) Quebec,(3) Completed elementary school,Very important,No,1,100,Liberal
(2) Female,(5) Quebec,"(7) Completed technical, community college, CEGEP, College C",Not very important,No,2,54,Liberal
(2) Female,(5) Quebec,(8) Some university,Somewhat important,No,1,84,Conservatives
(1) Male,(5) Quebec,(9) Bachelor's degree,Not very important,No,1,28,Bloc Quebecois
(1) Male,(5) Quebec,(9) Bachelor's degree,Somewhat important,No,2,78,Liberal
(2) Female,(5) Quebec,(9) Bachelor's degree,Not important at all,No,5,41,Bloc Quebecois
(1) Male,(5) Quebec,(5) Completed secondary / high school,Very important,No,2,63,Liberal
(1) Male,(5) Quebec,(10) Master's degree,Not very important,No,4,45,Greens
(2) Female,(8) Saskatchewan,(8) Some university,Not very important,No,7,41,Conservatives
(2) Female,(8) Saskatchewan,(5) Completed secondary / high school,Somewhat important,No,3,62,NDP
(2) Female,(8) Saskatchewan,(9) Bachelor's degree,Very important,No,1,77,Conservatives
(2) Female,(8) Saskatchewan,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,4,39,People's Party
(2) Female,(8) Saskatchewan,"(7) Completed technical, community college, CEGEP, College C",Very important,No,1,60,Conservatives
(1) Male,(8) Saskatchewan,(8) Some university,Somewhat important,No,2,70,Conservatives
(1) Male,(8) Saskatchewan,(5) Completed secondary / high school,Very important,No,1,72,NDP
(2) Female,(8) Saskatchewan,(8) Some university,Somewhat important,No,1,58,NDP
(1) Male,(8) Saskatchewan,(8) Some university,Somewhat important,No,2,62,Conservatives
(2) Female,(8) Saskatchewan,(9) Bachelor's degree,Not very important,No,5,50,Conservatives
(1) Male,(10) British Columbia,"(6) Some technical, community college, CEGEP, College Classi",Not very important,No,3,46,NDP
(1) Male,(10) British Columbia,(10) Master's degree,Very important,No,3,61,Liberal
(2) Female,(10) British Columbia,(9) Bachelor's degree,Very important,No,5,77,Conservatives
(1) Male,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Not very important,No,2,78,People's Party
(1) Male,(10) British Columbia,(9) Bachelor's degree,Somewhat important,No,2,73,Conservatives
(1) Male,(10) British Columbia,(8) Some university,Somewhat important,No,2,33,NDP
(1) Male,(9) Alberta,(11) Professional degree or doctorate,Somewhat important,No,3,49,Conservatives
(1) Male,(10) British Columbia,(9) Bachelor's degree,Very important,No,4,60,Liberal
(1) Male,(10) British Columbia,(5) Completed secondary / high school,Very important,No,7,20,Conservatives
(2) Female,(10) British Columbia,"(6) Some technical, community college, CEGEP, College Classi",Somewhat important,No,2,24,Conservatives
(2) Female,(10) British Columbia,(5) Completed secondary / high school,Very important,No,2,78,Conservatives
(2) Female,(10) British Columbia,(11) Professional degree or doctorate,Not important at all,No,1,53,Conservatives
(1) Male,(10) British Columbia,(11) Professional degree or doctorate,Not very important,No,2,32,NDP
(1) Male,(10) British Columbia,(9) Bachelor's degree,Somewhat important,No,2,76,Liberal
(1) Male,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Very important,No,6,42,Conservatives
(2) Female,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,Yes,1,62,People's Party
(1) Male,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Very important,No,5,25,NDP
(1) Male,(10) British Columbia,(9) Bachelor's degree,Very important,No,3,60,Conservatives
(1) Male,(10) British Columbia,(8) Some university,Somewhat important,No,2,78,Liberal
(1) Male,(10) British Columbia,(9) Bachelor's degree,Somewhat important,No,2,66,Conservatives
(1) Male,(10) British Columbia,(5) Completed secondary / high school,Not very important,No,4,18,Liberal
(1) Male,(10) British Columbia,(8) Some university,Not very important,No,1,57,Liberal
(1) Male,(10) British Columbia,(9) Bachelor's degree,Not very important,No,3,34,Conservatives
(1) Male,(10) British Columbia,(5) Completed secondary / high school,Very important,No,2,56,Conservatives
(1) Male,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Very important,No,5,58,Conservatives
(1) Male,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,1,24,Conservatives
(2) Female,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Very important,No,2,71,Greens
(1) Male,(10) British Columbia,(8) Some university,Not very important,No,2,51,Conservatives
(1) Male,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,2,67,NDP
(2) Female,(5) Quebec,(10) Master's degree,Not very important,No,3,36,Liberal
(2) Female,(5) Quebec,(3) Completed elementary school,Somewhat important,No,1,64,Bloc Quebecois
(2) Female,(5) Quebec,(5) Completed secondary / high school,Not very important,No,1,37,Greens
(2) Female,(5) Quebec,"(6) Some technical, community college, CEGEP, College Classi",Very important,No,4,21,Liberal
(2) Female,(5) Quebec,(9) Bachelor's degree,Not very important,No,2,77,Bloc Quebecois
(1) Male,(5) Quebec,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,3,55,Conservatives
(1) Male,(5) Quebec,(9) Bachelor's degree,Not important at all,No,1,58,Bloc Quebecois
(1) Male,(6) Ontario,(9) Bachelor's degree,Somewhat important,No,1,29,Liberal
(1) Male,(5) Quebec,(10) Master's degree,Somewhat important,No,3,52,Conservatives
(1) Male,(5) Quebec,(9) Bachelor's degree,Not important at all,No,2,43,Bloc Quebecois
(1) Male,(5) Quebec,"(6) Some technical, community college, CEGEP, College Classi",Not important at all,No,4,43,Conservatives
(1) Male,(5) Quebec,(11) Professional degree or doctorate,Not very important,No,3,39,Conservatives
(2) Female,(5) Quebec,(5) Completed secondary / high school,Not very important,No,3,41,Bloc Quebecois
(1) Male,(5) Quebec,(10) Master's degree,Not very important,No,1,44,Greens
(2) Female,(5) Quebec,(8) Some university,Not very important,No,1,71,Bloc Quebecois
(2) Female,(5) Quebec,(9) Bachelor's degree,Very important,No,2,31,Conservatives
(1) Male,(5) Quebec,(10) Master's degree,Not very important,No,2,29,People's Party
(1) Male,(5) Quebec,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,2,73,Liberal
(2) Female,(5) Quebec,(9) Bachelor's degree,Not very important,No,4,41,Bloc Quebecois
(2) Female,(5) Quebec,"(7) Completed technical, community college, CEGEP, College C",Very important,No,2,53,People's Party
(1) Male,(5) Quebec,(5) Completed secondary / high school,Not very important,No,3,19,Liberal
(2) Female,(5) Quebec,(9) Bachelor's degree,Somewhat important,No,7,27,Liberal
(1) Male,(5) Quebec,(3) Completed elementary school,Not important at all,No,4,48,NDP
(1) Male,(5) Quebec,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,1,55,Bloc Quebecois
(1) Male,(5) Quebec,(9) Bachelor's degree,Not very important,No,1,51,Bloc Quebecois
(1) Male,(5) Quebec,(9) Bachelor's degree,Somewhat important,Yes,1,32,Conservatives
(2) Female,(5) Quebec,(9) Bachelor's degree,Somewhat important,No,4,51,Liberal
(1) Male,(5) Quebec,(9) Bachelor's degree,Very important,No,3,37,People's Party
(2) Female,(5) Quebec,(4) Some secondary / high school,Somewhat important,Yes,3,30,Conservatives
(1) Male,(5) Quebec,"(6) Some technical, community college, CEGEP, College Classi",Not important at all,No,1,41,Bloc Quebecois
(1) Male,(5) Quebec,"(6) Some technical, community college, CEGEP, College Classi",Somewhat important,No,3,59,Conservatives
(1) Male,(5) Quebec,"(6) Some technical, community college, CEGEP, College Classi",Somewhat important,No,2,59,Conservatives
(2) Female,(5) Quebec,(11) Professional degree or doctorate,Not important at all,No,2,42,Liberal
(2) Female,(5) Quebec,(10) Master's degree,Not very important,No,1,69,Bloc Quebecois
(1) Male,(5) Quebec,(4) Some secondary / high school,Very important,Yes,2,67,Liberal
(1) Male,(5) Quebec,(4) Some secondary / high school,Very important,No,1,29,Conservatives
(1) Male,(5) Quebec,(9) Bachelor's degree,Very important,No,2,51,Conservatives
(1) Male,(5) Quebec,(3) Completed elementary school,Not very important,No,2,63,Liberal
(2) Female,(5) Quebec,"(7) Completed technical, community college, CEGEP, College C",Not very important,No,1,56,Bloc Quebecois
(1) Male,(5) Quebec,(9) Bachelor's degree,Not very important,No,2,68,Conservatives
(1) Male,(5) Quebec,"(7) Completed technical, community college, CEGEP, College C",Not very important,No,1,68,Bloc Quebecois
(2) Female,(5) Quebec,(9) Bachelor's degree,Somewhat important,No,1,63,Liberal
(1) Male,(5) Quebec,(9) Bachelor's degree,Very important,No,4,48,Conservatives
(1) Male,(5) Quebec,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,2,64,NDP
(2) Female,(5) Quebec,(9) Bachelor's degree,Not important at all,No,2,45,Liberal
(1) Male,(5) Quebec,(3) Completed elementary school,Somewhat important,No,1,36,Conservatives
(2) Female,(5) Quebec,(5) Completed secondary / high school,Not important at all,Yes,1,61,Bloc Quebecois
(1) Male,(6) Ontario,(9) Bachelor's degree,Not important at all,No,2,37,Liberal
(1) Male,(6) Ontario,(9) Bachelor's degree,Not very important,No,3,48,Liberal
(2) Female,(3) Nova Scotia,(8) Some university,Not very important,No,2,69,Liberal
(1) Male,(6) Ontario,(4) Some secondary / high school,Not very important,No,1,66,Conservatives
(2) Female,(6) Ontario,(10) Master's degree,Very important,No,1,71,Liberal
(2) Female,(6) Ontario,(10) Master's degree,Somewhat important,No,2,52,Liberal
(2) Female,(6) Ontario,(10) Master's degree,Very important,No,1,63,NDP
(1) Male,(6) Ontario,"(6) Some technical, community college, CEGEP, College Classi",Very important,Yes,5,21,Conservatives
(1) Male,(6) Ontario,(5) Completed secondary / high school,Somewhat important,No,3,31,Liberal
(2) Female,(6) Ontario,(9) Bachelor's degree,Very important,No,1,45,NDP
(1) Male,(6) Ontario,(10) Master's degree,Somewhat important,No,2,56,People's Party
(1) Male,(6) Ontario,(10) Master's degree,Somewhat important,No,2,58,Greens
(2) Female,(6) Ontario,(9) Bachelor's degree,Very important,No,3,27,NDP
(1) Male,(6) Ontario,(9) Bachelor's degree,Very important,No,2,75,Conservatives
(1) Male,(6) Ontario,(5) Completed secondary / high school,Somewhat important,No,3,56,Liberal
(1) Male,(6) Ontario,(9) Bachelor's degree,Very important,No,4,59,Conservatives
(2) Female,(6) Ontario,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,3,30,Conservatives
(2) Female,(6) Ontario,(9) Bachelor's degree,Very important,No,4,38,Liberal
(2) Female,(6) Ontario,(9) Bachelor's degree,Not important at all,No,2,65,Liberal
(1) Male,(6) Ontario,(9) Bachelor's degree,Somewhat important,No,2,80,Liberal
(1) Male,(6) Ontario,(11) Professional degree or doctorate,Somewhat important,No,2,63,Liberal
(1) Male,(6) Ontario,(9) Bachelor's degree,Very important,No,5,35,Conservatives
(2) Female,(6) Ontario,(5) Completed secondary / high school,Not very important,No,4,50,Liberal
(2) Female,(6) Ontario,(9) Bachelor's degree,Very important,No,4,34,Liberal
(1) Male,(4) New Brunswick,"(6) Some technical, community college, CEGEP, College Classi",Not very important,No,3,53,Greens
(2) Female,(6) Ontario,(9) Bachelor's degree,Somewhat important,No,4,29,NDP
(2) Female,(6) Ontario,(4) Some secondary / high school,Very important,No,2,69,Liberal
(2) Female,(6) Ontario,(8) Some university,Somewhat important,No,3,21,Liberal
(1) Male,(6) Ontario,(10) Master's degree,Very important,No,2,22,Liberal
(1) Male,(6) Ontario,(9) Bachelor's degree,Not very important,No,2,64,Liberal
(2) Female,(6) Ontario,"(6) Some technical, community college, CEGEP, College Classi",Very important,No,5,27,Liberal
(1) Male,(6) Ontario,(5) Completed secondary / high school,Not important at all,No,2,46,Conservatives
(2) Female,(6) Ontario,"(7) Completed technical, community college, CEGEP, College C",Very important,No,5,56,Conservatives
(1) Male,(6) Ontario,(9) Bachelor's degree,Not very important,No,5,49,Liberal
(1) Male,(6) Ontario,(9) Bachelor's degree,Somewhat important,No,2,65,Liberal
(1) Male,(6) Ontario,(9) Bachelor's degree,Very important,No,5,45,NDP
(2) Female,(6) Ontario,(10) Master's degree,Very important,No,1,59,Liberal
(2) Female,(6) Ontario,"(7) Completed technical, community college, CEGEP, College C",Very important,No,4,57,Conservatives
(1) Male,(6) Ontario,"(6) Some technical, community college, CEGEP, College Classi",Very important,No,2,52,Liberal
(1) Male,(6) Ontario,"(6) Some technical, community college, CEGEP, College Classi",Somewhat important,No,1,61,Liberal
(1) Male,(6) Ontario,(11) Professional degree or doctorate,Very important,No,5,44,Liberal
(2) Female,(9) Alberta,"(6) Some technical, community college, CEGEP, College Classi",Very important,No,2,70,Conservatives
(1) Male,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Very important,No,5,45,Conservatives
(1) Male,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Not important at all,No,1,73,NDP
(2) Female,(10) British Columbia,(9) Bachelor's degree,Somewhat important,No,2,64,NDP
(1) Male,(10) British Columbia,(5) Completed secondary / high school,Not very important,No,2,74,NDP
(2) Female,(10) British Columbia,(5) Completed secondary / high school,Not important at all,No,1,74,NDP
(1) Male,(10) British Columbia,(5) Completed secondary / high school,Very important,No,1,72,Conservatives
(2) Female,(10) British Columbia,(8) Some university,Somewhat important,Yes,5,43,Conservatives
(1) Male,(10) British Columbia,"(6) Some technical, community college, CEGEP, College Classi",Very important,No,4,40,NDP
(1) Male,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,2,70,Conservatives
(1) Male,(10) British Columbia,(10) Master's degree,Very important,No,4,51,Liberal
(2) Female,(10) British Columbia,(11) Professional degree or doctorate,Somewhat important,No,2,69,Liberal
(1) Male,(10) British Columbia,(11) Professional degree or doctorate,Somewhat important,No,2,74,Greens
(1) Male,(6) Ontario,(10) Master's degree,Very important,No,2,77,Liberal
(2) Female,(2) Prince Edward Island,(10) Master's degree,Very important,No,1,83,Conservatives
(2) Female,(2) Prince Edward Island,(9) Bachelor's degree,Very important,No,2,76,NDP
(1) Male,(2) Prince Edward Island,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,2,69,Conservatives
(2) Female,(2) Prince Edward Island,(5) Completed secondary / high school,Very important,No,1,92,Liberal
(1) Male,(2) Prince Edward Island,(4) Some secondary / high school,Very important,No,2,52,Conservatives
(1) Male,(2) Prince Edward Island,"(6) Some technical, community college, CEGEP, College Classi",Not very important,No,2,63,Liberal
(1) Male,(3) Nova Scotia,(8) Some university,Somewhat important,No,2,84,Liberal
(2) Female,(2) Prince Edward Island,(8) Some university,Somewhat important,No,2,73,Greens
(2) Female,(5) Quebec,(9) Bachelor's degree,Not important at all,No,1,55,NDP
(1) Male,(5) Quebec,(4) Some secondary / high school,Not very important,No,1,78,Liberal
(1) Male,(5) Quebec,(9) Bachelor's degree,Very important,No,3,67,Liberal
(2) Female,(5) Quebec,(9) Bachelor's degree,Somewhat important,No,1,62,Liberal
(1) Male,(5) Quebec,(4) Some secondary / high school,Not important at all,No,1,60,Conservatives
(1) Male,(8) Saskatchewan,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,2,61,Liberal
